image_link,description,subcategory_title,category_title,english_description,english_subcategory,image_filename
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ追い重ね櫂.jpg,三つ追い重ね櫂,櫂｜かい,object,Three chasing paddles,paddle,object_paddle_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/菱に違い櫂に十-1.jpg,菱に違い櫂に十,櫂｜かい,object,"Unlike diamonds, there are ten on oars.",paddle,object_paddle_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-101.gif,丸に三つ鏡,鏡｜かがみ,object,Three mirrors in a circle,mirror_kagami,object_mirror_kagami_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/御鏡に杉-1.jpg,御鏡に杉,鏡｜かがみ,object,Cedar in the mirror,mirror_kagami,object_mirror_kagami_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-102.gif,笠,笠｜かさ,object,Kasa,kasa_umbrella,object_kasa_umbrella_12.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-96.gif,丸に笠,笠｜かさ,object,Round hat,kasa_umbrella,object_kasa_umbrella_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-62.gif,中輪に房付き笠,笠｜かさ,object,Hat with tassels on the middle ring,kasa_umbrella,object_kasa_umbrella_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-88.gif,三階笠,笠｜かさ,object,Sankaigasa,kasa_umbrella,object_kasa_umbrella_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/8-60.gif,中輪に房付き二階笠,笠｜かさ,object,Two-story hat with tassels on the middle ring,kasa_umbrella,object_kasa_umbrella_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-82.gif,三つ寄せ笠,笠｜かさ,object,Three-piece hat,kasa_umbrella,object_kasa_umbrella_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-74.gif,丸に切り竹笹に笠,笠｜かさ,object,Cut bamboo into circles and put on a hat,kasa_umbrella,object_kasa_umbrella_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-70.gif,丸に変わり切り竹笹に笠,笠｜かさ,object,"Instead of a circle, it is cut into a bamboo bamboo hat.",kasa_umbrella,object_kasa_umbrella_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/13-49.gif,頭合わせ三つ笠,笠｜かさ,object,Head matching three hats,kasa_umbrella,object_kasa_umbrella_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/9-58.gif,五つ市女笠,笠｜かさ,object,Five cities Megasa,kasa_umbrella,object_kasa_umbrella_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/10-58.gif,丸に陣笠,笠｜かさ,object,Jinkasa in a circle,kasa_umbrella,object_kasa_umbrella_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/12-53.gif,建部笠,笠｜かさ,object,Takebe Kasa,kasa_umbrella,object_kasa_umbrella_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/11-56.gif,柳生笠,笠｜かさ,object,Yagyu Kasa,kasa_umbrella,object_kasa_umbrella_11.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-69.gif,丸に違い舵,舵｜かじ,object,Rudder unlike round,rudder,object_rudder_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-90.gif,丸に一つ舵,舵｜かじ,object,One rudder in a circle,rudder,object_rudder_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-89.gif,糸輪に三つ舵,舵｜かじ,object,Three rudders on the thread wheel,rudder,object_rudder_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-95.gif,かせ木,かせ木｜かせぎ,object,skein tree,kasegi,object_kasegi_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/かせ木四つ目菱-1.jpg,かせ木四つ目菱,かせ木｜かせぎ,object,Kaseki four-eyed rhombus,kasegi,object_kasegi_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/角かせ木-1.jpg,角かせ木,かせ木｜かせぎ,object,corner skein tree,kasegi,object_kasegi_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-97.gif,四つ金輪,金輪｜かなわ,object,four gold rings,kanawa,object_kanawa_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/四つ組み金輪.jpg,四つ組み金輪,金輪｜かなわ,object,four gold rings,kanawa,object_kanawa_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ組み金輪.jpg,五つ組み金輪,金輪｜かなわ,object,five gold rings,kanawa,object_kanawa_11.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-103.gif,三つ繋ぎ金輪,金輪｜かなわ,object,three-piece gold ring,kanawa,object_kanawa_12.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/金輪崩し.jpg,金輪崩し,金輪｜かなわ,object,Kanawa deshi,kanawa,object_kanawa_13.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/守山金輪.jpg,守山金輪,金輪｜かなわ,object,Moriyama Kanawa,kanawa,object_kanawa_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に細身四つ金輪.jpg,丸に細身四つ金輪,金輪｜かなわ,object,Four slender gold rings in a circle,kanawa,object_kanawa_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/毛輪に十曜金輪違い.jpg,毛輪に十曜金輪違い,金輪｜かなわ,object,The hair ring is different from the Juyo Kanawa ring.,kanawa,object_kanawa_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ金輪巴-1.jpg,五つ金輪巴,金輪｜かなわ,object,five golden rings,kanawa,object_kanawa_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/右金輪巴-1.jpg,右金輪巴,金輪｜かなわ,object,right kanawa tomoe,kanawa,object_kanawa_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/左金輪巴-1.jpg,左金輪巴,金輪｜かなわ,object,Left Kanawa Tomoe,kanawa,object_kanawa_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/花形金輪.jpg,花形金輪,金輪｜かなわ,object,flower-shaped gold ring,kanawa,object_kanawa_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/金輪雁金-1.jpg,金輪雁金,金輪｜かなわ,object,Kanawa Karigane,kanawa,object_kanawa_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/金輪丁子巴-1.jpg,金輪丁子巴,金輪｜かなわ,object,Kanawa clove tomoe,kanawa,object_kanawa_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/曲尺.jpg,曲尺,曲尺｜かねじゃく,object,curved length,curved_length_kanejaku,object_curved_length_kanejaku_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/中輪に曲尺.jpg,中輪に曲尺,曲尺｜かねじゃく,object,Curved length on the middle ring,curved_length_kanejaku,object_curved_length_kanejaku_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/一つ鎌.jpg,一つ鎌,鎌｜かま,object,one sickle,sickle,object_sickle_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/丸に違い鎌.jpg,丸に違い鎌,鎌｜かま,object,Round sickle,sickle,object_sickle_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/三つ組み鎌.jpg,三つ組み鎌,鎌｜かま,object,triple sickle,sickle,object_sickle_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/四つ鎌車.jpg,四つ鎌車,鎌｜かま,object,four sickle cars,sickle,object_sickle_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/四つ鎌角.jpg,四つ鎌角,鎌｜かま,object,four sickle angles,sickle,object_sickle_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/四つ追い鎌.jpg,四つ追い鎌,鎌｜かま,object,four sickles,sickle,object_sickle_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/入れ違い鎌.jpg,入れ違い鎌,鎌｜かま,object,Misplaced sickle,sickle,object_sickle_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/11/五つ鎌車.jpg,五つ鎌車,鎌｜かま,object,Five sickle cars,sickle,object_sickle_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ結び釜敷き.jpg,五つ結び釜敷き,釜敷｜かましき,object,Five-knot kettle bed,kamashiki,object_kamashiki_16.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/六つ結び釜敷き.jpg,六つ結び釜敷き,釜敷｜かましき,object,Six-knot kettle bed,kamashiki,object_kamashiki_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/六つ組み釜敷き.jpg,六つ組み釜敷き,釜敷｜かましき,object,Six piece kettle bed,kamashiki,object_kamashiki_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-104.gif,釜敷き梅鉢,釜敷｜かましき,object,Plum bowl with cauldron,kamashiki,object_kamashiki_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-98.gif,変わり釜敷七曜,釜敷｜かましき,object,Changed Kamashiki Shichiyo,kamashiki,object_kamashiki_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-90.gif,七つ結び釜敷き,釜敷｜かましき,object,Seven-knot kettle bed,kamashiki,object_kamashiki_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-83.gif,釜敷き七曜,釜敷｜かましき,object,Kamataki Shichiyo,kamashiki,object_kamashiki_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-70.gif,釜敷き九曜,釜敷｜かましき,object,Kamataki Kuyo,kamashiki,object_kamashiki_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-71.gif,糸輪に釜敷き十曜,釜敷｜かましき,object,Juyo placed in a pot on a thread ring,kamashiki,object_kamashiki_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-63.gif,籠目七つ釜敷き,釜敷｜かましき,object,Kagome seven pot lining,kamashiki,object_kamashiki_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/釜敷き桜-1.jpg,釜敷き桜,釜敷｜かましき,object,Cherry blossoms in a pot,kamashiki,object_kamashiki_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり釜敷き桔梗-1.jpg,変わり釜敷き桔梗,釜敷｜かましき,object,Kikyo with a different pot,kamashiki,object_kamashiki_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/9-59.gif,釜敷き山桜,釜敷｜かましき,object,Kamajiki Yamazakura,kamashiki,object_kamashiki_11.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/細釜敷き桔梗-1.jpg,細釜敷き桔梗,釜敷｜かましき,object,Kikyo in a thin pot,kamashiki,object_kamashiki_12.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪形釜敷き-1.jpg,雪形釜敷き,釜敷｜かましき,object,Snow-shaped kettle bed,kamashiki,object_kamashiki_13.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/8-61.gif,畳釜敷き,釜敷｜かましき,object,Tatami pot floor,kamashiki,object_kamashiki_14.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/日向釜敷き.jpg,日向釜敷き,釜敷｜かましき,object,Hyuga pot laying,kamashiki,object_kamashiki_15.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ鐶.jpg,五つ鐶,鐶｜かん,object,five bells,iron_can,object_iron_can_26.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/鐶輪.jpg,鐶輪,鐶｜かん,object,Spiral wheel,iron_can,object_iron_can_27.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ組み鐶.jpg,三つ組み鐶,鐶｜かん,object,triad of bells,iron_can,object_iron_can_28.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ鐶に三つ鱗.jpg,五つ鐶に三つ鱗,鐶｜かん,object,five scales and three scales,iron_can,object_iron_can_29.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-99.gif,五つ鐶に桔梗,鐶｜かん,object,Five bells and bellflowers,iron_can,object_iron_can_30.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ鐶に分銅.jpg,五つ鐶に分銅,鐶｜かん,object,Weights on five bells,iron_can,object_iron_can_31.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ鐶に三つ巴-1.jpg,五つ鐶に三つ巴,鐶｜かん,object,Five points and three tomoe,iron_can,object_iron_can_32.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-91.gif,六つ鐶に橘,鐶｜かん,object,Tachibana on Rokutsutoir,iron_can,object_iron_can_33.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ鐶輪に桜-1.jpg,五つ鐶輪に桜,鐶｜かん,object,Cherry blossoms on five rings,iron_can,object_iron_can_34.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/細五つ鐶輪に唐花-1.jpg,細五つ鐶輪に唐花,鐶｜かん,object,Chinese flowers on five thin rings,iron_can,object_iron_can_35.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/八つ鐶に九枚笹-1.jpg,八つ鐶に九枚笹,鐶｜かん,object,Eight bamboo leaves and nine bamboo leaves,iron_can,object_iron_can_36.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/四つ鐶の内に木瓜-1.jpg,四つ鐶の内に木瓜,鐶｜かん,object,A wooden quince inside the four-pointed iron,iron_can,object_iron_can_37.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/四つ鐶輪に豆四つ目-1.jpg,四つ鐶輪に豆四つ目,鐶｜かん,object,Four wheels and four beans,iron_can,object_iron_can_38.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/八つ鐶に十六菊-1.jpg,八つ鐶に十六菊,鐶｜かん,object,Sixteen chrysanthemums on eight bells,iron_can,object_iron_can_39.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/平外六つ鐶に槌.jpg,平外六つ鐶に槌,鐶｜かん,object,A hammer on the six-pointed iron,iron_can,object_iron_can_40.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-64.gif,鐶木瓜,鐶｜かん,object,Chinese quince,iron_can,object_iron_can_41.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-75.gif,唐鐶木瓜,鐶｜かん,object,Chinese quince,iron_can,object_iron_can_42.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/鐶木瓜に花菱-3.jpg,鐶木瓜に花菱,鐶｜かん,object,Hanabishi on the quince,iron_can,object_iron_can_43.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/鐶片喰-1.jpg,鐶片喰,鐶｜かん,object,piece of iron,iron_can,object_iron_can_44.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/鐶桜-1.jpg,鐶桜,鐶｜かん,object,Reizakura,iron_can,object_iron_can_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外鐶桜-1.jpg,外鐶桜,鐶｜かん,object,Gaiteizakura,iron_can,object_iron_can_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/8-62.gif,外三つ鐶,鐶｜かん,object,Sotosanto (three bells),iron_can,object_iron_can_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外四つ鐶.jpg,外四つ鐶,鐶｜かん,object,Four outer bells,iron_can,object_iron_can_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外五つ鐶.jpg,外五つ鐶,鐶｜かん,object,five outer bells,iron_can,object_iron_can_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/13-50.gif,外六つ鐶,鐶｜かん,object,six outer bells,iron_can,object_iron_can_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/11-57.gif,外四つ鐶菱,鐶｜かん,object,Outside four iron stones,iron_can,object_iron_can_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/12-54.gif,尖り鐶菱,鐶｜かん,object,pointed iron rhombus,iron_can,object_iron_can_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/9-60.gif,三つ唐鐶,鐶｜かん,object,three bells,iron_can,object_iron_can_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/10-59.gif,外三つ唐鐶,鐶｜かん,object,Outer three karatei,iron_can,object_iron_can_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/繋ぎ三つ組み鐶.jpg,繋ぎ三つ組み鐶,鐶｜かん,object,three-piece link,iron_can,object_iron_can_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外四つ鐶に釘抜き.jpg,外四つ鐶に釘抜き,鐶｜かん,object,Nails removed from the outer four-wheel,iron_can,object_iron_can_11.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外六つ鐶に丸に釘抜き.jpg,外六つ鐶に丸に釘抜き,鐶｜かん,object,Draw nails in a circle on the outer six-piece,iron_can,object_iron_can_12.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外六つ鐶輪に片喰-1.jpg,外六つ鐶輪に片喰,鐶｜かん,object,One piece on the outer six-wheeled ring,iron_can,object_iron_can_13.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に四つ鐶.jpg,丸に四つ鐶,鐶｜かん,object,Four bells in a circle,iron_can,object_iron_can_14.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-72.gif,丸に鐶木瓜,鐶｜かん,object,Spiral quince in a circle,iron_can,object_iron_can_15.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-84.gif,丸に四つ鐶一つ巴,鐶｜かん,object,Four pins and one tomoe in a circle,iron_can,object_iron_can_16.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-105.gif,丸に四つ鐶に四つ目,鐶｜かん,object,Four circles and four eyes,iron_can,object_iron_can_17.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/隅切り角に外四つ鐶-1.jpg,隅切り角に外四つ鐶,鐶｜かん,object,Four outer bells on the cut corners,iron_can,object_iron_can_18.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/細輪に鐶片喰-2.jpg,細輪に鐶片喰,鐶｜かん,object,A thin ring with a splinter,iron_can,object_iron_can_19.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/鐶雀-1.jpg,鐶雀,鐶｜かん,object,suzaku,iron_can,object_iron_can_20.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/木瓜形四つ鐶-1.jpg,木瓜形四つ鐶,鐶｜かん,object,Cucumber-shaped four-pointed bell,iron_can,object_iron_can_21.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳鐶松-1.jpg,光琳鐶松,鐶｜かん,object,Korin Teimatsu,iron_can,object_iron_can_22.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳鐶桐-1.jpg,光琳鐶桐,鐶｜かん,object,korin iron paulownia,iron_can,object_iron_can_23.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/六條鐶.jpg,六條鐶,鐶｜かん,object,Rokujo Iron,iron_can,object_iron_can_24.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/唐鐶木瓜2-1.jpg,唐鐶木瓜2,鐶｜かん,object,Karatoki quince 2,iron_can,object_iron_can_25.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-86.gif,丸に右上筋違い二つ木,木｜き,object,Two trees with different stripes in the upper right corner in a circle,tree_ki,object_tree_ki_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/12-55.gif,丸に三つ割り二つ木,木｜き,object,Two trees divided into three circles,tree_ki,object_tree_ki_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/16-41.gif,六つ組木,木｜き,object,six-piece tree,tree_ki,object_tree_ki_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/陰山形に二木-1.jpg,陰山形に二木,木｜き,object,Two trees in Kageyamagata,tree_ki,object_tree_ki_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-93.gif,組み違い木,木｜き,object,mismatched tree,tree_ki,object_tree_ki_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/15-44.gif,変わり組木,木｜き,object,different combination wood,tree_ki,object_tree_ki_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-101.gif,丹羽違い木,木｜き,object,Niwa different tree,tree_ki,object_tree_ki_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に一つ杵.jpg,丸に一つ杵,杵｜きね,object,One pestle in a circle,pestle_kine,object_pestle_kine_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-94.gif,丸に並び杵,杵｜きね,object,Pestle lined up in a circle,pestle_kine,object_pestle_kine_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-77.gif,丸に三つ並び杵,杵｜きね,object,Three pestles in a circle,pestle_kine,object_pestle_kine_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-102.gif,丸に違い杵,杵｜きね,object,A round pestle,pestle_kine,object_pestle_kine_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に十字杵-1.jpg,糸輪に十字杵,杵｜きね,object,Cross pestle on thread ring,pestle_kine,object_pestle_kine_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-87.gif,丸に変わり杵,杵｜きね,object,The pestle turns into a circle.,pestle_kine,object_pestle_kine_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/十字杵.jpg,十字杵,杵｜きね,object,cross pestle,pestle_kine,object_pestle_kine_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-107.gif,違い杵,杵｜きね,object,Different pestle,pestle_kine,object_pestle_kine_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-66.gif,杵井筒,杵｜きね,object,Ki Izutsu,pestle_kine,object_pestle_kine_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-74.gif,杵菱,杵｜きね,object,Kibishi,pestle_kine,object_pestle_kine_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-95.gif,抱き杏葉,杏葉｜ぎょうよう,object,hugging apricot leaf,apricot_leaves,object_apricot_leaves_16.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-103.gif,抱き花杏葉,杏葉｜ぎょうよう,object,Dakimakura Apricot Leaf,apricot_leaves,object_apricot_leaves_17.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり抱き杏葉.jpg,変わり抱き杏葉,杏葉｜ぎょうよう,object,Anzu hugging a different person,apricot_leaves,object_apricot_leaves_18.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-75.gif,陰抱き杏葉,杏葉｜ぎょうよう,object,Shade Dakimakura,apricot_leaves,object_apricot_leaves_19.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-78.gif,丸に抱き花杏葉,杏葉｜ぎょうよう,object,Flowers held in a circle with apricot leaves,apricot_leaves,object_apricot_leaves_20.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/8-64.gif,丸に一つ花杏葉,杏葉｜ぎょうよう,object,One flower apricot leaf in a circle,apricot_leaves,object_apricot_leaves_21.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に抱き花杏葉-1.jpg,糸輪に抱き花杏葉,杏葉｜ぎょうよう,object,Apricot leaves held in a thread ring,apricot_leaves,object_apricot_leaves_22.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-67.gif,石持ち地抜き抱き杏葉,杏葉｜ぎょうよう,object,An apricot leaf without a stone holding area,apricot_leaves,object_apricot_leaves_23.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ盛り抱き杏葉.jpg,三つ盛り抱き杏葉,杏葉｜ぎょうよう,object,Three servings of apricot leaves,apricot_leaves,object_apricot_leaves_24.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/11-58.gif,組み合い角に花杏葉,杏葉｜ぎょうよう,object,Flowers and apricot leaves at the interlocking corners,apricot_leaves,object_apricot_leaves_25.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/隅切り角に抱き花杏葉-1.jpg,隅切り角に抱き花杏葉,杏葉｜ぎょうよう,object,Hanging apricot leaves in the corner,apricot_leaves,object_apricot_leaves_26.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/陰抱き花杏葉.jpg,陰抱き花杏葉,杏葉｜ぎょうよう,object,Shade hugging flower apricot leaf,apricot_leaves,object_apricot_leaves_27.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-108.gif,杏葉牡丹,杏葉｜ぎょうよう,object,apricot leaf peony,apricot_leaves,object_apricot_leaves_28.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/杏葉花菱-1.jpg,杏葉花菱,杏葉｜ぎょうよう,object,Apricot flower flower,apricot_leaves,object_apricot_leaves_29.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/杏葉桔梗-1.jpg,杏葉桔梗,杏葉｜ぎょうよう,object,Apricot leaf bellflower,apricot_leaves,object_apricot_leaves_30.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/杏葉橘-1.jpg,杏葉橘,杏葉｜ぎょうよう,object,apricot leaf tachibana,apricot_leaves,object_apricot_leaves_31.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/杏葉鉄線-1.jpg,杏葉鉄線,杏葉｜ぎょうよう,object,Apricot Railway Line,apricot_leaves,object_apricot_leaves_32.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/杏葉藤-1.jpg,杏葉藤,杏葉｜ぎょうよう,object,Apricot wisteria,apricot_leaves,object_apricot_leaves_33.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/杏葉楓-1.jpg,杏葉楓,杏葉｜ぎょうよう,object,Apricot leaf maple,apricot_leaves,object_apricot_leaves_34.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/杏葉竜胆-1.jpg,杏葉竜胆,杏葉｜ぎょうよう,object,Apricot leaf dragon,apricot_leaves,object_apricot_leaves_35.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/園抱き杏葉.jpg,園抱き杏葉,杏葉｜ぎょうよう,object,Garden hugging apricot leaves,apricot_leaves,object_apricot_leaves_36.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/花陰杏葉牡丹-1.jpg,花陰杏葉牡丹,杏葉｜ぎょうよう,object,Flower shade apricot leaf peony,apricot_leaves,object_apricot_leaves_37.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/花菱付き抱き杏葉-1.jpg,花菱付き抱き杏葉,杏葉｜ぎょうよう,object,Dakimakura apricot leaf with flower rhombus,apricot_leaves,object_apricot_leaves_38.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/橘杏葉-1.jpg,橘杏葉,杏葉｜ぎょうよう,object,Tachibana apricot leaf,apricot_leaves,object_apricot_leaves_39.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/細中陰杏葉牡丹-1.jpg,細中陰杏葉牡丹,杏葉｜ぎょうよう,object,Hosinakain apricot leaf peony,apricot_leaves,object_apricot_leaves_40.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/石持ち地抜き杏葉牡丹-1.jpg,石持ち地抜き杏葉牡丹,杏葉｜ぎょうよう,object,Apricot leaf peony without stones,apricot_leaves,object_apricot_leaves_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/葉陰杏葉牡丹-1.jpg,葉陰杏葉牡丹,杏葉｜ぎょうよう,object,leaf shade apricot leaf peony,apricot_leaves,object_apricot_leaves_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり杏葉花菱-1.jpg,変わり杏葉花菱,杏葉｜ぎょうよう,object,Changed apricot leaf flower bishi,apricot_leaves,object_apricot_leaves_2.jpg
