image_link,description,subcategory_title,category_title,English_Description,English_Subcategory_Title,English_Subcategory
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳胡蝶.jpg,光琳胡蝶,蝶｜ちょう,animal,Korin Phalaenopsis,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/桜胡蝶-1.jpg,桜胡蝶,蝶｜ちょう,animal,cherry blossom butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/陰浮線鎧蝶.jpg,陰浮線鎧蝶,蝶｜ちょう,animal,Yin floating line armor butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/向かい鎧蝶.jpg,向かい鎧蝶,蝶｜ちょう,animal,opposite armor butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/向かい蝶に三つ巴.jpg,向かい蝶に三つ巴,蝶｜ちょう,animal,Three-way to the opposite butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳蝶.jpg,光琳蝶,蝶｜ちょう,animal,Korin butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/桜蝶-1.jpg,桜蝶,蝶｜ちょう,animal,cherry blossom butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/沢瀉蝶-1.jpg,沢瀉蝶,蝶｜ちょう,animal,Sawacho,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/細中陰向かい揚羽蝶.jpg,細中陰向かい揚羽蝶,蝶｜ちょう,animal,Agewing butterfly facing Hosochuyin,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ寄せ花菱蝶-1.jpg,三つ寄せ花菱蝶,蝶｜ちょう,animal,Three-piece flower rhombus butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ胡蝶に鬼菊-1.jpg,三つ胡蝶に鬼菊,蝶｜ちょう,animal,Three Phalaenopsis and Onigiku,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ飛び蝶.jpg,三つ飛び蝶,蝶｜ちょう,animal,three flying butterflies,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ揚羽蝶.jpg,三つ揚羽蝶,蝶｜ちょう,animal,Three-winged butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き揚羽蝶.jpg,糸輪に覗き揚羽蝶,蝶｜ちょう,animal,A butterfly peeking into the thread ring,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/沢瀉胡蝶-1.jpg,沢瀉胡蝶,蝶｜ちょう,animal,Sawaburu Phalaenopsis,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/扇胡蝶.jpg,扇胡蝶,蝶｜ちょう,animal,fan butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/扇蝶花形.jpg,扇蝶花形,蝶｜ちょう,animal,fan butterfly flower shape,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/真向き蝶の丸.jpg,真向き蝶の丸,蝶｜ちょう,animal,Directly facing butterfly circle,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/鷹の羽蝶-1.jpg,鷹の羽蝶,蝶｜ちょう,animal,hawk butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/池田向かい蝶.jpg,池田向かい蝶,蝶｜ちょう,animal,Butterfly facing Ikeda,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/池田三つ蝶.jpg,池田三つ蝶,蝶｜ちょう,animal,Ikeda three butterflies,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/中陰浮線蝶.jpg,中陰浮線蝶,蝶｜ちょう,animal,Chuyin floating line butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/藤蝶-1.jpg,藤蝶,蝶｜ちょう,animal,wisteria butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/中陰蔦飛び蝶-1.jpg,中陰蔦飛び蝶,蝶｜ちょう,animal,Nakain vine flying butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/中陰唐花飛び蝶.jpg,中陰唐花飛び蝶,蝶｜ちょう,animal,Chuyin Tang Flower Flying Butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/蝶花形.jpg,蝶花形,蝶｜ちょう,animal,butterfly flower shape,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/蝶車.jpg,蝶車,蝶｜ちょう,animal,butterfly car,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/唐花揚羽蝶.jpg,唐花揚羽蝶,蝶｜ちょう,animal,Chinese fried butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/飛び桔梗蝶-1.jpg,飛び桔梗蝶,蝶｜ちょう,animal,flying bellflower butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/唐花胡蝶.jpg,唐花胡蝶,蝶｜ちょう,animal,Karahana Phalaenopsis,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/浮線蝶菱.jpg,浮線蝶菱,蝶｜ちょう,animal,floating line butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/楓胡蝶-1.jpg,楓胡蝶,蝶｜ちょう,animal,maple butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/飛び蝶.jpg,飛び蝶,蝶｜ちょう,animal,flying butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/柊蝶-1.jpg,柊蝶,蝶｜ちょう,animal,Holly butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/楓蝶-1.jpg,楓蝶,蝶｜ちょう,animal,maple butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり橘蝶-1.jpg,変わり橘蝶,蝶｜ちょう,animal,changing tachibana butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり銀杏蝶.jpg,変わり銀杏蝶,蝶｜ちょう,animal,changing ginkgo butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり扇蝶.jpg,変わり扇蝶,蝶｜ちょう,animal,changing fan butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/葉陰茶の実蝶-1.jpg,葉陰茶の実蝶,蝶｜ちょう,animal,leafyin tea fruit butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり向かい蝶.jpg,変わり向かい蝶,蝶｜ちょう,animal,changing butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/熨斗蝶.jpg,熨斗蝶,蝶｜ちょう,animal,Noshi butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり蝶花形.jpg,変わり蝶花形,蝶｜ちょう,animal,unusual butterfly flower shape,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/蔓結び蝶.jpg,蔓結び蝶,蝶｜ちょう,animal,vine knot butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/宝結び蝶.jpg,宝結び蝶,蝶｜ちょう,animal,treasure knot butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/竜胆花蝶-1.jpg,竜胆花蝶,蝶｜ちょう,animal,dragon butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/茗荷蝶-1.jpg,茗荷蝶,蝶｜ちょう,animal,Myoka butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/菫胡蝶.jpg,菫胡蝶,蝶｜ちょう,animal,Violet butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/蘭蝶-1.jpg,蘭蝶,蝶｜ちょう,animal,orchid butterfly,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/mitsuoi_agehacyo.png,三つ追い揚羽蝶,蝶｜ちょう,animal,Three butterfly wings,butterfly｜butterfly,butterfly｜butterfly
https://kamondb.com/wp/wp-content/uploads/2019/10/1-62.gif,抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,hugging angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/2-59.gif,丸に抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,corner in circle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/3-54.gif,四本抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,four-hugging angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/4-52.gif,違い角,角・鹿・鹿角｜つの・しか・かづの,animal,difference angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/5-46.gif,丸に四本抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,Four angles in a circle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/6-44.gif,丸に違い袋角,角・鹿・鹿角｜つの・しか・かづの,animal,Square instead of round,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/7-36.gif,変わり抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,changing angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/8-36.gif,陰抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,shadow angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/9-34.gif,六つ袋角,角・鹿・鹿角｜つの・しか・かづの,animal,six squares,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/10-34.gif,太割り角,角・鹿・鹿角｜つの・しか・かづの,animal,thick angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/違い抱き角.jpg,違い抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,Difference angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/割り抱き角に蔦-1.jpg,割り抱き角に蔦,角・鹿・鹿角｜つの・しか・かづの,animal,Ivy on the split corner,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/細抱き角.jpg,細抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,narrow angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/細輪に三つ又抱き角.jpg,細輪に三つ又抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,Three-pronged horn in a narrow ring,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ割り角.jpg,三つ割り角,角・鹿・鹿角｜つの・しか・かづの,animal,triangular angle,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き抱き角.jpg,糸輪に覗き抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,Angle peeking into the thread ring,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/石持ち地抜き抱き角.jpg,石持ち地抜き抱き角,角・鹿・鹿角｜つの・しか・かづの,animal,stone holding corner,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/抱き角に五三の桐-1.jpg,抱き角に五三の桐,角・鹿・鹿角｜つの・しか・かづの,animal,Gosan paulownia tree in the corner,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/抱き角に日足.jpg,抱き角に日足,角・鹿・鹿角｜つの・しか・かづの,animal,Hijiri in the corner,"Antlers, deer, antlers | Tsuno, Shika, Kazuno","Antlers, deer, antlers | Tsuno, Shika, Kazuno"
https://kamondb.com/wp/wp-content/uploads/2019/10/4-53.gif,鶴の丸,鶴｜つる,animal,Tsurunomaru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/2-60.gif,向かい鶴,鶴｜つる,animal,Opposite crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/3-55.gif,上下向い鶴,鶴｜つる,animal,Crane facing up and down,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/10-35.gif,沢瀉鶴,鶴｜つる,animal,Sawatsuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/5-47.gif,銀杏鶴,鶴｜つる,animal,ginkgo crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/6-45.gif,稲鶴,鶴｜つる,animal,Inazuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/7-37.gif,梅鶴,鶴｜つる,animal,plum crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/8-37.gif,足無し梅鶴,鶴｜つる,animal,Legless plum crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/9-35.gif,足無し中陰梅鶴,鶴｜つる,animal,Footless middle penis Umezuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/14-31.gif,長の字鶴,鶴｜つる,animal,long crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/11-34.gif,柏鶴,鶴｜つる,animal,Kashiwazuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/12-33.gif,菊鶴,鶴｜つる,animal,Chrysanthemum crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/16-28.gif,南部対い鶴,鶴｜つる,animal,Nanbu vs. Izuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/1-63.gif,丸に鶴の丸,鶴｜つる,animal,Crane in a circle,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/18-26.gif,抱き松葉に光琳鶴,鶴｜つる,animal,Korin crane holding pine needles,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/15-30.gif,三つ折り鶴の丸,鶴｜つる,animal,Trifold crane circle,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/13-31.gif,光琳鶴の丸,鶴｜つる,animal,Korin Tsurunomaru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/下り光琳鶴.jpg,下り光琳鶴,鶴｜つる,animal,Downlight Rinzuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/17-27.gif,鬼花菱鶴,鶴｜つる,animal,Onihanahishizuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/陰丁子鶴-1.jpg,陰丁子鶴,鶴｜つる,animal,Yin clove crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/牡丹鶴-1.jpg,牡丹鶴,鶴｜つる,animal,peony crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に銀杏鶴.jpg,丸に銀杏鶴,鶴｜つる,animal,Ginkgo crane in a circle,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に光琳造り鶴.jpg,丸に光琳造り鶴,鶴｜つる,animal,Korin-zukuri crane in the circle,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に梅形光琳鶴-1.jpg,丸に梅形光琳鶴,鶴｜つる,animal,Plum shaped Korin crane in a circle,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/桔梗形光琳鶴-1.jpg,桔梗形光琳鶴,鶴｜つる,animal,Bellflower shaped Korin crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳亀甲鶴.jpg,光琳亀甲鶴,鶴｜つる,animal,Korin Tortoise Crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳金輪鶴.jpg,光琳金輪鶴,鶴｜つる,animal,Korin Kanawatsuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/銀杏鶴2.jpg,銀杏鶴2,鶴｜つる,animal,Ginkgo crane 2,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳向かい鶴菱.jpg,光琳向かい鶴菱,鶴｜つる,animal,Tsurubishi opposite Korin,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳飛び鶴.jpg,光琳飛び鶴,鶴｜つる,animal,Korin Flying Crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳三羽鶴.jpg,光琳三羽鶴,鶴｜つる,animal,Korin three cranes,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/光琳造り鶴.jpg,光琳造り鶴,鶴｜つる,animal,Korin-zukuri crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/向かい白鶴.jpg,向かい白鶴,鶴｜つる,animal,Opposite white crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/向かい折り鶴菱.jpg,向かい折り鶴菱,鶴｜つる,animal,Opposite origami crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ鱗鶴.jpg,三つ鱗鶴,鶴｜つる,animal,three scale cranes,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/守鶴.jpg,守鶴,鶴｜つる,animal,Shukaku,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/中陰桔梗鶴-1.jpg,中陰桔梗鶴,鶴｜つる,animal,Chuin Kikyo Tsuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/熨斗鶴.jpg,熨斗鶴,鶴｜つる,animal,Noshitsuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/茶の実鶴-1.jpg,茶の実鶴,鶴｜つる,animal,Tea crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/糸菱に二つ折り鶴.jpg,糸菱に二つ折り鶴,鶴｜つる,animal,Two folded cranes on Itobishi,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/松葉梅鶴-2.jpg,松葉梅鶴,鶴｜つる,animal,Matsuba plum crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり菊鶴-1.jpg,変わり菊鶴,鶴｜つる,animal,Changed chrysanthemum crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/真向き光琳鶴.jpg,真向き光琳鶴,鶴｜つる,animal,Directly facing Korinzuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/蔦形光琳鶴-1.jpg,蔦形光琳鶴,鶴｜つる,animal,Tsuta-shaped Korinzuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/折り鶴.jpg,折り鶴,鶴｜つる,animal,Origami crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ折り鶴.jpg,三つ折り鶴,鶴｜つる,animal,trifold crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/沢瀉折り鶴-1.jpg,沢瀉折り鶴,鶴｜つる,animal,Sawata Origami Crane,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり橘鶴-1.jpg,変わり橘鶴,鶴｜つる,animal,Changed Tachibana Tsuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/中陰光琳鶴の丸.jpg,中陰光琳鶴の丸,鶴｜つる,animal,Nakakage Korin Tsurunomaru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり三つ光琳鶴.jpg,変わり三つ光琳鶴,鶴｜つる,animal,"Three oddballs, Korinzuru",Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/有職鶴.jpg,有職鶴,鶴｜つる,animal,Yusoku Tsuru,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/六角松葉に折り鶴-1.jpg,六角松葉に折り鶴,鶴｜つる,animal,Origami crane on hexagonal pine needles,Crane｜Tsuru,Crane｜Tsuru
https://kamondb.com/wp/wp-content/uploads/2019/10/1-64.gif,違い蜻蛉,蜻蛉｜とんぼ,animal,Difference dragonfly,Dragonfly｜Dragonfly,Dragonfly｜Dragonfly
https://kamondb.com/wp/wp-content/uploads/2019/10/2-61.gif,三つ蜻蛉,蜻蛉｜とんぼ,animal,three dragonflies,Dragonfly｜Dragonfly,Dragonfly｜Dragonfly
https://kamondb.com/wp/wp-content/uploads/2019/10/抱き寄生の丸に向かい鳩.jpg,抱き寓生の丸に向かい鳩,鳩｜はと,animal,Pigeon facing the hugging circle,Pigeon | Pigeon,Pigeon | Pigeon
https://kamondb.com/wp/wp-content/uploads/2019/10/1-65.gif,鳩,鳩｜はと,animal,pigeon,Pigeon | Pigeon,Pigeon | Pigeon
https://kamondb.com/wp/wp-content/uploads/2019/10/3-56.gif,下がり藤に向かい鳩,鳩｜はと,animal,Pigeon heading towards the falling wisteria,Pigeon | Pigeon,Pigeon | Pigeon
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に向かい鳩.jpg,糸輪に向かい鳩,鳩｜はと,animal,Pigeon facing the spinning wheel,Pigeon | Pigeon,Pigeon | Pigeon
https://kamondb.com/wp/wp-content/uploads/2019/10/2-62.gif,向かい鳩,鳩｜はと,animal,Opposite pigeon,Pigeon | Pigeon,Pigeon | Pigeon
https://kamondb.com/wp/wp-content/uploads/2019/10/3-57.gif,蛤蝶,蛤｜はまぐり,animal,clam butterfly,Clam｜Clam,Clam｜Clam
https://kamondb.com/wp/wp-content/uploads/2019/10/1-66.gif,一つ蛤,蛤｜はまぐり,animal,One clam,Clam｜Clam,Clam｜Clam
https://kamondb.com/wp/wp-content/uploads/2019/10/2-63.gif,糸輪に三つ頭合わせ蛤,蛤｜はまぐり,animal,Three-headed clam on a thread ring,Clam｜Clam,Clam｜Clam
https://kamondb.com/wp/wp-content/uploads/2019/10/4-54.gif,つなぎ蛤,蛤｜はまぐり,animal,Tsunagari clam,Clam｜Clam,Clam｜Clam
https://kamondb.com/wp/wp-content/uploads/2019/10/蛤形梅の枝-1.jpg,蛤形梅の枝,蛤｜はまぐり,animal,Branch of clam-shaped plum,Clam｜Clam,Clam｜Clam
https://kamondb.com/wp/wp-content/uploads/2019/10/1-67.gif,鳳凰の丸,鳳凰｜ほうおう,animal,Houou no Maru,Phoenix | Houou,Phoenix | Houou
https://kamondb.com/wp/wp-content/uploads/2019/10/1-68.gif,龍の鱗,竜｜りゅう,animal,dragon scales,Dragon｜Ryuu,Dragon｜Ryuu
https://kamondb.com/wp/wp-content/uploads/2019/10/2-64.gif,龍の爪,竜｜りゅう,animal,dragon claw,Dragon｜Ryuu,Dragon｜Ryuu
https://kamondb.com/wp/wp-content/uploads/2019/10/3-58.gif,違い龍の爪,竜｜りゅう,animal,difference dragon claw,Dragon｜Ryuu,Dragon｜Ryuu
https://kamondb.com/wp/wp-content/uploads/2019/10/玉持ち龍の爪.jpg,玉持ち龍の爪,竜｜りゅう,animal,ball dragon claw,Dragon｜Ryuu,Dragon｜Ryuu
https://kamondb.com/wp/wp-content/uploads/2019/10/右雨竜.jpg,右雨竜,竜｜りゅう,animal,Right Uryū,Dragon｜Ryuu,Dragon｜Ryuu
https://kamondb.com/wp/wp-content/uploads/2019/10/左雨竜.jpg,左雨竜,竜｜りゅう,animal,Left Uryuu,Dragon｜Ryuu,Dragon｜Ryuu
https://kamondb.com/wp/wp-content/uploads/2019/10/入れ違い雨竜.jpg,入れ違い雨竜,竜｜りゅう,animal,Misplaced Uryu,Dragon｜Ryuu,Dragon｜Ryuu
https://kamondb.com/wp/wp-content/uploads/2019/10/平角雨竜.jpg,平角雨竜,竜｜りゅう,animal,Hirakaku Uryū,Dragon｜Ryuu,Dragon｜Ryuu
